bag,absolute_time,relative_sec,source_node,source_topic,event_category,candidate_type,goal_x,goal_y,decision,direct_reason,clearance_m,required_clearance_m,progress_m,alignment,path_length_m,score,outcome
23july.bag,2026-07-23T21:03:25.178+05:30,17.539,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.74,12.13,rejected,"Rejected frontier (4.74, 12.13): endpoint clearance 0.25 m is below required 1.70 m.",0.25,1.7,,,,,
23july.bag,2026-07-23T21:03:25.179+05:30,17.54,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.79,12.38,rejected,"Rejected frontier (4.79, 12.38): endpoint clearance 0.23 m is below required 1.70 m.",0.23,1.7,,,,,
23july.bag,2026-07-23T21:03:25.180+05:30,17.54,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.79,12.18,rejected,"Rejected frontier (4.79, 12.18): endpoint clearance 0.26 m is below required 1.70 m.",0.26,1.7,,,,,
23july.bag,2026-07-23T21:03:25.181+05:30,17.541,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.84,12.28,rejected,"Rejected frontier (4.84, 12.28): endpoint clearance 0.28 m is below required 1.70 m.",0.28,1.7,,,,,
23july.bag,2026-07-23T21:03:25.181+05:30,17.542,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.89,12.38,rejected,"Rejected frontier (4.89, 12.38): endpoint clearance 0.33 m is below required 1.70 m.",0.33,1.7,,,,,
23july.bag,2026-07-23T21:03:25.182+05:30,17.542,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.94,12.48,rejected,"Rejected frontier (4.94, 12.48): endpoint clearance 0.40 m is below required 1.70 m.",0.4,1.7,,,,,
23july.bag,2026-07-23T21:03:25.182+05:30,17.543,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.99,12.58,rejected,"Rejected frontier (4.99, 12.58): endpoint clearance 0.48 m is below required 1.70 m.",0.48,1.7,,,,,
23july.bag,2026-07-23T21:03:25.183+05:30,17.544,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,5.14,13.18,rejected,"Rejected frontier (5.14, 13.18): endpoint clearance 0.96 m is below required 1.70 m.",0.96,1.7,,,,,
23july.bag,2026-07-23T21:03:25.184+05:30,17.545,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,5.59,13.63,rejected,"Rejected frontier (5.59, 13.63): endpoint clearance 1.59 m is below required 1.70 m.",1.59,1.7,,,,,
23july.bag,2026-07-23T21:03:25.185+05:30,17.545,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.64,17.38,rejected,"Rejected frontier (7.64, 17.38): endpoint clearance 1.58 m is below required 1.70 m.",1.58,1.7,,,,,
23july.bag,2026-07-23T21:03:25.185+05:30,17.546,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.89,17.93,rejected,"Rejected frontier (7.89, 17.93): endpoint clearance 1.27 m is below required 1.70 m.",1.27,1.7,,,,,
23july.bag,2026-07-23T21:03:25.186+05:30,17.546,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.24,18.53,rejected,"Rejected frontier (8.24, 18.53): endpoint clearance 0.66 m is below required 1.70 m.",0.66,1.7,,,,,
23july.bag,2026-07-23T21:03:25.187+05:30,17.548,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.54,14.58,rejected,"Rejected frontier (8.54, 14.58): endpoint clearance 1.38 m is below required 1.70 m.",1.38,1.7,,,,,
23july.bag,2026-07-23T21:03:25.188+05:30,17.549,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.74,14.88,rejected,"Rejected frontier (8.74, 14.88): endpoint clearance 1.21 m is below required 1.70 m.",1.21,1.7,,,,,
23july.bag,2026-07-23T21:03:25.188+05:30,17.549,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.94,15.13,rejected,"Rejected frontier (8.94, 15.13): endpoint clearance 1.00 m is below required 1.70 m.",1.0,1.7,,,,,
23july.bag,2026-07-23T21:03:25.189+05:30,17.549,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.69,15.38,rejected,"Rejected frontier (8.69, 15.38): endpoint clearance 1.09 m is below required 1.70 m.",1.09,1.7,,,,,
23july.bag,2026-07-23T21:03:25.189+05:30,17.55,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.34,13.88,rejected,"Rejected frontier (8.34, 13.88): endpoint clearance 1.57 m is below required 1.70 m.",1.57,1.7,,,,,
23july.bag,2026-07-23T21:03:25.190+05:30,17.551,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.14,13.63,rejected,"Rejected frontier (8.14, 13.63): endpoint clearance 1.70 m is below required 1.70 m.",1.7,1.7,,,,,
23july.bag,2026-07-23T21:03:25.191+05:30,17.551,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.24,13.73,rejected,"Rejected frontier (8.24, 13.73): endpoint clearance 1.62 m is below required 1.70 m.",1.62,1.7,,,,,
23july.bag,2026-07-23T21:03:25.191+05:30,17.552,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.29,13.83,rejected,"Rejected frontier (8.29, 13.83): endpoint clearance 1.60 m is below required 1.70 m.",1.6,1.7,,,,,
23july.bag,2026-07-23T21:03:25.192+05:30,17.552,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.39,13.93,rejected,"Rejected frontier (8.39, 13.93): endpoint clearance 1.54 m is below required 1.70 m.",1.54,1.7,,,,,
23july.bag,2026-07-23T21:03:25.192+05:30,17.553,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.44,14.03,rejected,"Rejected frontier (8.44, 14.03): endpoint clearance 1.50 m is below required 1.70 m.",1.5,1.7,,,,,
23july.bag,2026-07-23T21:03:25.193+05:30,17.553,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.54,14.13,rejected,"Rejected frontier (8.54, 14.13): endpoint clearance 1.39 m is below required 1.70 m.",1.39,1.7,,,,,
23july.bag,2026-07-23T21:03:25.193+05:30,17.554,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.59,14.23,rejected,"Rejected frontier (8.59, 14.23): endpoint clearance 1.33 m is below required 1.70 m.",1.33,1.7,,,,,
23july.bag,2026-07-23T21:03:25.193+05:30,17.554,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.64,14.33,rejected,"Rejected frontier (8.64, 14.33): endpoint clearance 1.28 m is below required 1.70 m.",1.28,1.7,,,,,
23july.bag,2026-07-23T21:03:25.194+05:30,17.555,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.49,13.93,rejected,"Rejected frontier (8.49, 13.93): endpoint clearance 1.44 m is below required 1.70 m.",1.44,1.7,,,,,
23july.bag,2026-07-23T21:03:25.195+05:30,17.555,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.74,14.28,rejected,"Rejected frontier (8.74, 14.28): endpoint clearance 1.18 m is below required 1.70 m.",1.18,1.7,,,,,
23july.bag,2026-07-23T21:03:25.195+05:30,17.556,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.54,13.98,rejected,"Rejected frontier (8.54, 13.98): endpoint clearance 1.41 m is below required 1.70 m.",1.41,1.7,,,,,
23july.bag,2026-07-23T21:03:25.196+05:30,17.556,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.59,14.03,rejected,"Rejected frontier (8.59, 14.03): endpoint clearance 1.35 m is below required 1.70 m.",1.35,1.7,,,,,
23july.bag,2026-07-23T21:03:25.196+05:30,17.557,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.64,14.08,rejected,"Rejected frontier (8.64, 14.08): endpoint clearance 1.29 m is below required 1.70 m.",1.29,1.7,,,,,
23july.bag,2026-07-23T21:03:25.197+05:30,17.558,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.69,14.18,rejected,"Rejected frontier (8.69, 14.18): endpoint clearance 1.23 m is below required 1.70 m.",1.23,1.7,,,,,
23july.bag,2026-07-23T21:03:25.197+05:30,17.558,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.79,14.33,rejected,"Rejected frontier (8.79, 14.33): endpoint clearance 1.13 m is below required 1.70 m.",1.13,1.7,,,,,
23july.bag,2026-07-23T21:03:25.198+05:30,17.559,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.84,14.38,rejected,"Rejected frontier (8.84, 14.38): endpoint clearance 1.08 m is below required 1.70 m.",1.08,1.7,,,,,
23july.bag,2026-07-23T21:03:25.198+05:30,17.559,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.89,14.43,rejected,"Rejected frontier (8.89, 14.43): endpoint clearance 1.03 m is below required 1.70 m.",1.03,1.7,,,,,
23july.bag,2026-07-23T21:03:25.199+05:30,17.559,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.89,14.48,rejected,"Rejected frontier (8.89, 14.48): endpoint clearance 1.03 m is below required 1.70 m.",1.03,1.7,,,,,
23july.bag,2026-07-23T21:03:25.199+05:30,17.56,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.79,13.93,rejected,"Rejected frontier (8.79, 13.93): endpoint clearance 1.18 m is below required 1.70 m.",1.18,1.7,,,,,
23july.bag,2026-07-23T21:03:25.200+05:30,17.56,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.29,14.53,rejected,"Rejected frontier (9.29, 14.53): endpoint clearance 0.63 m is below required 1.70 m.",0.63,1.7,,,,,
23july.bag,2026-07-23T21:03:25.200+05:30,17.561,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.94,14.03,rejected,"Rejected frontier (8.94, 14.03): endpoint clearance 1.01 m is below required 1.70 m.",1.01,1.7,,,,,
23july.bag,2026-07-23T21:03:25.201+05:30,17.561,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.89,14.18,rejected,"Rejected frontier (8.89, 14.18): endpoint clearance 1.03 m is below required 1.70 m.",1.03,1.7,,,,,
23july.bag,2026-07-23T21:03:25.201+05:30,17.562,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.09,14.28,rejected,"Rejected frontier (9.09, 14.28): endpoint clearance 0.83 m is below required 1.70 m.",0.83,1.7,,,,,
23july.bag,2026-07-23T21:03:25.201+05:30,17.562,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.09,14.43,rejected,"Rejected frontier (9.09, 14.43): endpoint clearance 0.83 m is below required 1.70 m.",0.83,1.7,,,,,
23july.bag,2026-07-23T21:03:25.202+05:30,17.563,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.29,14.68,rejected,"Rejected frontier (9.29, 14.68): endpoint clearance 0.63 m is below required 1.70 m.",0.63,1.7,,,,,
23july.bag,2026-07-23T21:03:25.202+05:30,17.563,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.49,14.78,rejected,"Rejected frontier (9.49, 14.78): endpoint clearance 0.46 m is below required 1.70 m.",0.46,1.7,,,,,
23july.bag,2026-07-23T21:03:25.203+05:30,17.564,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.49,14.93,rejected,"Rejected frontier (9.49, 14.93): endpoint clearance 0.54 m is below required 1.70 m.",0.54,1.7,,,,,
23july.bag,2026-07-23T21:03:25.203+05:30,17.564,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.69,15.03,rejected,"Rejected frontier (9.69, 15.03): endpoint clearance 0.46 m is below required 1.70 m.",0.46,1.7,,,,,
23july.bag,2026-07-23T21:03:25.204+05:30,17.564,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.69,15.18,rejected,"Rejected frontier (9.69, 15.18): endpoint clearance 0.36 m is below required 1.70 m.",0.36,1.7,,,,,
23july.bag,2026-07-23T21:03:25.205+05:30,17.566,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.94,14.33,rejected,"Rejected frontier (8.94, 14.33): endpoint clearance 0.98 m is below required 1.70 m.",0.98,1.7,,,,,
23july.bag,2026-07-23T21:03:25.206+05:30,17.566,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.44,15.18,rejected,"Rejected frontier (9.44, 15.18): endpoint clearance 0.57 m is below required 1.70 m.",0.57,1.7,,,,,
23july.bag,2026-07-23T21:03:25.206+05:30,17.567,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.04,14.58,rejected,"Rejected frontier (9.04, 14.58): endpoint clearance 0.88 m is below required 1.70 m.",0.88,1.7,,,,,
23july.bag,2026-07-23T21:03:25.207+05:30,17.567,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.99,14.73,rejected,"Rejected frontier (8.99, 14.73): endpoint clearance 0.93 m is below required 1.70 m.",0.93,1.7,,,,,
23july.bag,2026-07-23T21:03:25.207+05:30,17.568,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.14,14.83,rejected,"Rejected frontier (9.14, 14.83): endpoint clearance 0.81 m is below required 1.70 m.",0.81,1.7,,,,,
23july.bag,2026-07-23T21:03:25.208+05:30,17.569,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.44,14.98,rejected,"Rejected frontier (9.44, 14.98): endpoint clearance 0.61 m is below required 1.70 m.",0.61,1.7,,,,,
23july.bag,2026-07-23T21:03:25.208+05:30,17.569,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.44,15.13,rejected,"Rejected frontier (9.44, 15.13): endpoint clearance 0.59 m is below required 1.70 m.",0.59,1.7,,,,,
23july.bag,2026-07-23T21:03:25.209+05:30,17.57,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.29,15.23,rejected,"Rejected frontier (9.29, 15.23): endpoint clearance 0.65 m is below required 1.70 m.",0.65,1.7,,,,,
23july.bag,2026-07-23T21:03:25.209+05:30,17.57,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.59,15.28,rejected,"Rejected frontier (9.59, 15.28): endpoint clearance 0.40 m is below required 1.70 m.",0.4,1.7,,,,,
23july.bag,2026-07-23T21:03:25.210+05:30,17.57,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.44,15.38,rejected,"Rejected frontier (9.44, 15.38): endpoint clearance 0.44 m is below required 1.70 m.",0.44,1.7,,,,,
23july.bag,2026-07-23T21:03:25.210+05:30,17.571,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.39,15.48,rejected,"Rejected frontier (9.39, 15.48): endpoint clearance 0.43 m is below required 1.70 m.",0.43,1.7,,,,,
23july.bag,2026-07-23T21:03:25.211+05:30,17.571,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.49,15.63,rejected,"Rejected frontier (9.49, 15.63): endpoint clearance 0.26 m is below required 1.70 m.",0.26,1.7,,,,,
23july.bag,2026-07-23T21:03:25.211+05:30,17.572,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.39,14.48,rejected,"Rejected frontier (9.39, 14.48): endpoint clearance 0.53 m is below required 1.70 m.",0.53,1.7,,,,,
23july.bag,2026-07-23T21:03:25.212+05:30,17.572,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.79,14.93,rejected,"Rejected frontier (9.79, 14.93): endpoint clearance 0.35 m is below required 1.70 m.",0.35,1.7,,,,,
23july.bag,2026-07-23T21:03:25.212+05:30,17.573,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.39,14.58,rejected,"Rejected frontier (9.39, 14.58): endpoint clearance 0.53 m is below required 1.70 m.",0.53,1.7,,,,,
23july.bag,2026-07-23T21:03:25.212+05:30,17.573,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.54,14.63,rejected,"Rejected frontier (9.54, 14.63): endpoint clearance 0.38 m is below required 1.70 m.",0.38,1.7,,,,,
23july.bag,2026-07-23T21:03:25.214+05:30,17.574,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.49,14.73,rejected,"Rejected frontier (9.49, 14.73): endpoint clearance 0.44 m is below required 1.70 m.",0.44,1.7,,,,,
23july.bag,2026-07-23T21:03:25.214+05:30,17.574,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.69,14.83,rejected,"Rejected frontier (9.69, 14.83): endpoint clearance 0.32 m is below required 1.70 m.",0.32,1.7,,,,,
23july.bag,2026-07-23T21:03:25.214+05:30,17.575,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.69,14.93,rejected,"Rejected frontier (9.69, 14.93): endpoint clearance 0.40 m is below required 1.70 m.",0.4,1.7,,,,,
23july.bag,2026-07-23T21:03:25.214+05:30,17.575,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.84,14.98,rejected,"Rejected frontier (9.84, 14.98): endpoint clearance 0.38 m is below required 1.70 m.",0.38,1.7,,,,,
23july.bag,2026-07-23T21:03:25.215+05:30,17.576,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.79,15.08,rejected,"Rejected frontier (9.79, 15.08): endpoint clearance 0.36 m is below required 1.70 m.",0.36,1.7,,,,,
23july.bag,2026-07-23T21:03:25.215+05:30,17.576,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.94,15.13,rejected,"Rejected frontier (9.94, 15.13): endpoint clearance 0.22 m is below required 1.70 m.",0.22,1.7,,,,,
23july.bag,2026-07-23T21:03:25.216+05:30,17.577,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.89,15.23,rejected,"Rejected frontier (9.89, 15.23): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:03:25.217+05:30,17.577,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.84,14.58,rejected,"Rejected frontier (9.84, 14.58): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:03:25.217+05:30,17.578,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.99,14.93,rejected,"Rejected frontier (9.99, 14.93): endpoint clearance 0.33 m is below required 1.70 m.",0.33,1.7,,,,,
23july.bag,2026-07-23T21:03:25.218+05:30,17.578,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.89,14.63,rejected,"Rejected frontier (9.89, 14.63): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:03:25.218+05:30,17.579,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.84,14.73,rejected,"Rejected frontier (9.84, 14.73): endpoint clearance 0.15 m is below required 1.70 m.",0.15,1.7,,,,,
23july.bag,2026-07-23T21:03:25.219+05:30,17.579,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.94,14.83,rejected,"Rejected frontier (9.94, 14.83): endpoint clearance 0.23 m is below required 1.70 m.",0.23,1.7,,,,,
23july.bag,2026-07-23T21:03:25.219+05:30,17.58,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.04,14.98,rejected,"Rejected frontier (10.04, 14.98): endpoint clearance 0.33 m is below required 1.70 m.",0.33,1.7,,,,,
23july.bag,2026-07-23T21:03:25.220+05:30,17.581,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.09,15.08,rejected,"Rejected frontier (10.09, 15.08): endpoint clearance 0.23 m is below required 1.70 m.",0.23,1.7,,,,,
23july.bag,2026-07-23T21:03:25.220+05:30,17.581,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.04,15.18,rejected,"Rejected frontier (10.04, 15.18): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:03:25.221+05:30,17.582,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.09,15.28,rejected,"Rejected frontier (10.09, 15.28): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:03:25.222+05:30,17.583,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.69,15.68,rejected,"Rejected frontier (8.69, 15.68): endpoint clearance 1.03 m is below required 1.70 m.",1.03,1.7,,,,,
23july.bag,2026-07-23T21:03:25.223+05:30,17.583,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.99,15.23,rejected,"Rejected frontier (8.99, 15.23): endpoint clearance 0.90 m is below required 1.70 m.",0.9,1.7,,,,,
23july.bag,2026-07-23T21:03:25.223+05:30,17.584,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.04,15.38,rejected,"Rejected frontier (9.04, 15.38): endpoint clearance 0.77 m is below required 1.70 m.",0.77,1.7,,,,,
23july.bag,2026-07-23T21:03:25.224+05:30,17.584,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.84,15.48,rejected,"Rejected frontier (8.84, 15.48): endpoint clearance 0.92 m is below required 1.70 m.",0.92,1.7,,,,,
