bag,absolute_time,relative_sec,source_node,source_topic,event_category,severity,goal_x,goal_y,action_status,path_pose_count,path_length_m,message,active_goal_number
23july.bag,2026-07-23T21:04:05.057+05:30,57.418,target_explorer_node,/rosout,nav2_state,WARN,0.86,26.68,,,,"Rejected frontier (0.86, 26.68): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.058+05:30,57.418,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.43,,,,"Rejected frontier (0.86, 27.43): endpoint clearance 0.18 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.058+05:30,57.419,target_explorer_node,/rosout,nav2_state,WARN,0.86,26.78,,,,"Rejected frontier (0.86, 26.78): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.059+05:30,57.419,target_explorer_node,/rosout,nav2_state,WARN,0.86,26.88,,,,"Rejected frontier (0.86, 26.88): endpoint clearance 0.11 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.059+05:30,57.42,target_explorer_node,/rosout,nav2_state,WARN,0.86,26.98,,,,"Rejected frontier (0.86, 26.98): endpoint clearance 0.19 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.060+05:30,57.42,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.08,,,,"Rejected frontier (0.86, 27.08): endpoint clearance 0.13 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.061+05:30,57.421,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.18,,,,"Rejected frontier (0.86, 27.18): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.061+05:30,57.422,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.28,,,,"Rejected frontier (0.86, 27.28): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.062+05:30,57.423,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.48,,,,"Rejected frontier (0.86, 27.48): endpoint clearance 0.23 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.063+05:30,57.423,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.58,,,,"Rejected frontier (0.86, 27.58): endpoint clearance 0.33 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.063+05:30,57.424,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.68,,,,"Rejected frontier (0.86, 27.68): endpoint clearance 0.43 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.064+05:30,57.424,target_explorer_node,/rosout,nav2_state,WARN,-3.29,26.78,,,,"Rejected frontier (-3.29, 26.78): endpoint clearance 0.03 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.064+05:30,57.425,target_explorer_node,/rosout,nav2_state,WARN,-3.44,27.08,,,,"Rejected frontier (-3.44, 27.08): endpoint clearance 0.25 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.065+05:30,57.425,target_explorer_node,/rosout,nav2_state,WARN,-3.34,26.88,,,,"Rejected frontier (-3.34, 26.88): endpoint clearance 0.08 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.065+05:30,57.426,target_explorer_node,/rosout,nav2_state,WARN,-3.39,26.93,,,,"Rejected frontier (-3.39, 26.93): endpoint clearance 0.13 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.066+05:30,57.427,target_explorer_node,/rosout,nav2_state,WARN,-3.44,26.98,,,,"Rejected frontier (-3.44, 26.98): endpoint clearance 0.19 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.067+05:30,57.427,target_explorer_node,/rosout,nav2_state,WARN,-3.34,26.98,,,,"Rejected frontier (-3.34, 26.98): endpoint clearance 0.11 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.067+05:30,57.428,target_explorer_node,/rosout,nav2_state,WARN,-3.49,27.08,,,,"Rejected frontier (-3.49, 27.08): endpoint clearance 0.29 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.068+05:30,57.429,target_explorer_node,/rosout,nav2_state,WARN,0.41,26.83,,,,"Rejected frontier (0.41, 26.83): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.068+05:30,57.429,target_explorer_node,/rosout,nav2_state,WARN,0.36,27.23,,,,"Rejected frontier (0.36, 27.23): endpoint clearance 0.43 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.069+05:30,57.43,target_explorer_node,/rosout,nav2_state,WARN,0.41,26.88,,,,"Rejected frontier (0.41, 26.88): endpoint clearance 0.08 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.070+05:30,57.43,target_explorer_node,/rosout,nav2_state,WARN,0.41,26.98,,,,"Rejected frontier (0.41, 26.98): endpoint clearance 0.18 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.070+05:30,57.431,target_explorer_node,/rosout,nav2_state,WARN,0.36,27.08,,,,"Rejected frontier (0.36, 27.08): endpoint clearance 0.29 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.071+05:30,57.432,target_explorer_node,/rosout,nav2_state,WARN,0.36,27.28,,,,"Rejected frontier (0.36, 27.28): endpoint clearance 0.38 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.072+05:30,57.433,target_explorer_node,/rosout,nav2_state,WARN,0.36,27.38,,,,"Rejected frontier (0.36, 27.38): endpoint clearance 0.28 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,nav2_state,WARN,0.86,27.78,,,,"Rejected frontier (0.86, 27.78): endpoint clearance 0.33 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,nav2_state,WARN,0.26,27.73,,,,"Rejected frontier (0.26, 27.73): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,nav2_state,WARN,0.26,28.18,,,,"Rejected frontier (0.26, 28.18): endpoint clearance 0.48 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,nav2_state,WARN,0.26,28.63,,,,"Rejected frontier (0.26, 28.63): endpoint clearance 0.71 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.077+05:30,57.437,target_explorer_node,/rosout,nav2_state,WARN,0.26,29.08,,,,"Rejected frontier (0.26, 29.08): endpoint clearance 1.06 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.077+05:30,57.438,target_explorer_node,/rosout,nav2_state,WARN,0.21,29.53,,,,"Rejected frontier (0.21, 29.53): endpoint clearance 1.49 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.078+05:30,57.439,target_explorer_node,/rosout,nav2_state,WARN,0.26,30.88,,,,"Rejected frontier (0.26, 30.88): endpoint clearance 1.68 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.079+05:30,57.44,target_explorer_node,/rosout,nav2_state,WARN,0.16,31.33,,,,"Rejected frontier (0.16, 31.33): endpoint clearance 1.24 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.080+05:30,57.44,target_explorer_node,/rosout,nav2_state,WARN,0.16,31.78,,,,"Rejected frontier (0.16, 31.78): endpoint clearance 0.79 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.080+05:30,57.441,target_explorer_node,/rosout,nav2_state,WARN,0.21,32.18,,,,"Rejected frontier (0.21, 32.18): endpoint clearance 0.40 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.081+05:30,57.442,target_explorer_node,/rosout,nav2_state,WARN,-2.64,28.08,,,,"Rejected frontier (-2.64, 28.08): endpoint clearance 0.03 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.081+05:30,57.442,target_explorer_node,/rosout,nav2_state,WARN,-2.89,28.48,,,,"Rejected frontier (-2.89, 28.48): endpoint clearance 0.48 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.082+05:30,57.443,target_explorer_node,/rosout,nav2_state,WARN,-2.69,28.18,,,,"Rejected frontier (-2.69, 28.18): endpoint clearance 0.13 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.083+05:30,57.443,target_explorer_node,/rosout,nav2_state,WARN,-2.74,28.28,,,,"Rejected frontier (-2.74, 28.28): endpoint clearance 0.24 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.083+05:30,57.444,target_explorer_node,/rosout,nav2_state,WARN,-2.79,28.33,,,,"Rejected frontier (-2.79, 28.33): endpoint clearance 0.30 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.084+05:30,57.445,target_explorer_node,/rosout,nav2_state,WARN,-2.84,28.38,,,,"Rejected frontier (-2.84, 28.38): endpoint clearance 0.37 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.085+05:30,57.446,target_explorer_node,/rosout,nav2_state,WARN,-2.94,28.58,,,,"Rejected frontier (-2.94, 28.58): endpoint clearance 0.43 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.085+05:30,57.446,target_explorer_node,/rosout,nav2_state,WARN,-2.99,28.63,,,,"Rejected frontier (-2.99, 28.63): endpoint clearance 0.36 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.086+05:30,57.447,target_explorer_node,/rosout,nav2_state,WARN,-1.84,32.53,,,,"Rejected frontier (-1.84, 32.53): endpoint clearance 0.03 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.087+05:30,57.447,target_explorer_node,/rosout,nav2_state,WARN,-1.99,32.63,,,,"Rejected frontier (-1.99, 32.63): endpoint clearance 0.08 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.087+05:30,57.448,target_explorer_node,/rosout,nav2_state,WARN,-2.04,32.53,,,,"Rejected frontier (-2.04, 32.53): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.088+05:30,57.448,target_explorer_node,/rosout,nav2_state,WARN,-1.94,32.53,,,,"Rejected frontier (-1.94, 32.53): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.088+05:30,57.449,target_explorer_node,/rosout,nav2_state,WARN,-2.19,32.58,,,,"Rejected frontier (-2.19, 32.58): endpoint clearance 0.11 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.089+05:30,57.449,target_explorer_node,/rosout,nav2_state,WARN,-2.09,32.58,,,,"Rejected frontier (-2.09, 32.58): endpoint clearance 0.08 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.089+05:30,57.45,target_explorer_node,/rosout,nav2_state,WARN,-1.89,32.58,,,,"Rejected frontier (-1.89, 32.58): endpoint clearance 0.08 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.090+05:30,57.45,target_explorer_node,/rosout,nav2_state,WARN,-1.79,32.58,,,,"Rejected frontier (-1.79, 32.58): endpoint clearance 0.04 m is below required 1.70 m.",
23july.bag,2026-07-23T21:04:05.098+05:30,57.459,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,246,6.2056,Recorded path update on /plan,
23july.bag,2026-07-23T21:04:05.103+05:30,57.464,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 810 X 830 at 0.050000 m/pix,
23july.bag,2026-07-23T21:04:05.119+05:30,57.479,/plan,/plan,path_update,RECORDED,0.2131358184992962,29.976012963102285,,187,4.6958,Recorded path update on /plan,
23july.bag,2026-07-23T21:04:05.136+05:30,57.497,/plan,/plan,path_update,RECORDED,4.813135879594057,15.976012747035448,,414,11.4065,Recorded path update on /plan,
23july.bag,2026-07-23T21:04:05.164+05:30,57.525,/plan,/plan,path_update,RECORDED,-1.936864220988781,7.326012618140403,,935,24.2544,Recorded path update on /plan,
23july.bag,2026-07-23T21:04:05.207+05:30,57.568,/plan,/plan,path_update,RECORDED,4.413135873633593,5.776012595043603,,849,21.915,Recorded path update on /plan,
23july.bag,2026-07-23T21:04:05.235+05:30,57.596,target_explorer_node,/rosout,target_explorer_recovery_frontier,INFO,0.36,19.43,,,,"No forward-progress frontier is reachable; using recovery frontier (0.36, 19.43).",
23july.bag,2026-07-23T21:04:05.236+05:30,57.597,target_explorer_node,/rosout,planning,INFO,0.36,19.43,,,,"Sending NavigateToPose goal (0.36, 19.43): progress=-2.32 m alignment=0.737 path=6.21 m score=-2.206.",9
23july.bag,2026-07-23T21:04:05.241+05:30,57.601,target_explorer_node,/rosout,nav2_state,INFO,0.36,19.43,,,,"Nav2 accepted goal (0.36, 19.43).",9
23july.bag,2026-07-23T21:04:05.242+05:30,57.603,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,251,6.3145,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:05.258+05:30,57.618,controller_server,/rosout,goal_started,INFO,,,,,,"Received a goal, begin computing control effort.",9
23july.bag,2026-07-23T21:04:06.274+05:30,58.635,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,262,6.5953,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:06.308+05:30,58.669,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:07.304+05:30,59.665,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,273,6.8723,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:07.358+05:30,59.719,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:08.335+05:30,60.696,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,273,6.8723,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:08.358+05:30,60.719,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:09.366+05:30,61.726,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,273,6.8723,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:09.408+05:30,61.769,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:10.395+05:30,62.756,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,273,6.8571,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:10.408+05:30,62.769,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:11.425+05:30,63.786,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,271,6.8257,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:11.458+05:30,63.819,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:12.456+05:30,64.816,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,271,6.8257,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:12.508+05:30,64.869,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:13.486+05:30,65.847,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,273,6.8723,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:13.508+05:30,65.869,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:14.516+05:30,66.877,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,271,6.8257,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:14.558+05:30,66.919,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:15.551+05:30,67.912,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,271,6.8257,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:15.608+05:30,67.969,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:16.458+05:30,68.819,controller_server,/rosout,progress_checker,ERROR,,,,,,Failed to make progress,9
23july.bag,2026-07-23T21:04:16.458+05:30,68.819,controller_server,/rosout,aborted,WARN,,,,,,[follow_path] [ActionServer] Aborting handle.,9
23july.bag,2026-07-23T21:04:16.477+05:30,68.838,local_costmap.local_costmap,/rosout,costmap_clear,INFO,,,,,,Received request to clear entirely the local_costmap,9
23july.bag,2026-07-23T21:04:16.479+05:30,68.84,controller_server,/rosout,goal_started,INFO,,,,,,"Received a goal, begin computing control effort.",9
23july.bag,2026-07-23T21:04:16.587+05:30,68.947,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,271,6.8257,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:16.629+05:30,68.99,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:17.615+05:30,69.976,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,271,6.8257,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:17.629+05:30,69.99,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july.bag,2026-07-23T21:04:18.647+05:30,71.008,/plan,/plan,path_update,RECORDED,0.3631358132838898,19.426012798444454,,271,6.8257,Recorded path update on /plan,9
23july.bag,2026-07-23T21:04:18.679+05:30,71.04,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,9
23july1.bag,2026-07-23T21:17:09.854+05:30,5.531,target_explorer_node,/rosout,tf,WARN,,,,,,"Cannot look up robot pose map -> base_footprint: Lookup would require extrapolation at time 1784821629.514687, but only time 1784821629.572658 is in the buffer, when looking up transform from frame [base_footprint] to frame [map].",
23july1.bag,2026-07-23T21:17:10.168+05:30,5.845,target_explorer_node,/rosout,obstacle_or_costmap,INFO,,,,,,Received /global_costmap/costmap: 397x349 cells at 0.050 m/cell,
23july1.bag,2026-07-23T21:17:10.954+05:30,6.631,planner_server,/rosout,planning,WARN,,,,,,No planners specified in action call. Server will use only plugin GridBased  in server. This warning will appear once.,
23july1.bag,2026-07-23T21:17:10.955+05:30,6.632,/plan,/plan,path_update,RECORDED,0.1493590566676204,0.8267122004305583,,29,0.761,Recorded path update on /plan,
23july1.bag,2026-07-23T21:17:10.958+05:30,6.634,target_explorer_node,/rosout,planning,INFO,0.15,0.83,,,,"Sending NavigateToPose goal (0.15, 0.83): progress=0.73 m alignment=0.985 path=0.76 m score=1.640.",1
23july1.bag,2026-07-23T21:17:10.959+05:30,6.636,target_explorer_node,/rosout,nav2_state,INFO,0.15,0.83,,,,"Nav2 accepted goal (0.15, 0.83).",1
23july1.bag,2026-07-23T21:17:10.960+05:30,6.637,/plan,/plan,path_update,RECORDED,0.1493590566676204,0.8267122004305583,,29,0.761,Recorded path update on /plan,1
23july1.bag,2026-07-23T21:17:10.979+05:30,6.656,controller_server,/rosout,goal_started,INFO,,,,,,"Received a goal, begin computing control effort.",1
23july1.bag,2026-07-23T21:17:10.979+05:30,6.656,controller_server,/rosout,nav2_state,WARN,,,,,,No goal checker was specified in parameter 'current_goal_checker'. Server will use only plugin loaded general_goal_checker . This warning will appear once.,1
23july1.bag,2026-07-23T21:17:11.991+05:30,7.668,/plan,/plan,path_update,RECORDED,0.1493590566676204,0.8267122004305583,,29,0.761,Recorded path update on /plan,1
23july1.bag,2026-07-23T21:17:12.029+05:30,7.706,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,1
23july1.bag,2026-07-23T21:17:12.480+05:30,8.156,controller_server,/rosout,controller,WARN,,,,,,Control loop missed its desired rate of 20.0000Hz,1
23july1.bag,2026-07-23T21:17:13.019+05:30,8.696,/plan,/plan,path_update,RECORDED,0.1493590566676204,0.8267122004305583,,24,0.6354,Recorded path update on /plan,1
23july1.bag,2026-07-23T21:17:13.079+05:30,8.756,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,1
23july1.bag,2026-07-23T21:17:13.208+05:30,8.885,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 405 X 351 at 0.050000 m/pix,1
23july1.bag,2026-07-23T21:17:13.629+05:30,9.306,controller_server,/rosout,nav2_state,INFO,,,,,,Reached the goal!,1
23july1.bag,2026-07-23T21:17:13.643+05:30,9.32,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 599 X 478 at 0.050000 m/pix,1
23july1.bag,2026-07-23T21:17:13.669+05:30,9.346,bt_navigator,/rosout,goal_succeeded,INFO,,,,,,Goal succeeded,1
23july1.bag,2026-07-23T21:17:13.670+05:30,9.347,target_explorer_node,/rosout,goal_succeeded,INFO,0.15,0.83,,,,"NavigateToPose succeeded for (0.15, 0.83).",
