bag,relative_sec,level,message
25july.bag,33.507009575,30,"Rejected frontier (-1.46, 18.91): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,33.670479027,30,"Rejected frontier (-0.66, 18.01): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,33.732918129,30,"Rejected frontier (-1.11, 18.31): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,33.782806075,30,"Rejected frontier (-2.41, 19.41): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,33.835972709,30,"Rejected frontier (-1.21, 18.16): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,33.896771138,30,"Rejected frontier (0.04, 17.01): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=20, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=281)."
25july.bag,33.941442148,30,"Rejected frontier (-0.36, 17.26): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,33.984145266,30,"Rejected frontier (-0.51, 17.31): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,34.108569279,30,"Rejected frontier (-1.06, 17.66): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=1, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=300)."
25july.bag,34.182889893,30,"Rejected frontier (-0.11, 16.71): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=46, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=255)."
25july.bag,34.229065863,30,"Rejected frontier (-2.51, 18.86): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,34.279340311,30,"Rejected frontier (-1.16, 17.56): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=3, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=298)."
25july.bag,34.427987561,30,"Rejected frontier (-0.61, 16.86): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=2, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=299)."
25july.bag,34.566436309,30,"Rejected frontier (-0.71, 16.66): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=18, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=283)."
25july.bag,34.615722793,30,"Rejected frontier (-2.46, 18.21): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,34.936255559,30,"Rejected frontier (-2.01, 16.81): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=53, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=248)."
25july.bag,35.045961634,30,"Rejected frontier (-3.31, 17.66): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,35.192108569,30,"Rejected frontier (-3.26, 16.81): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=32, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=269)."
25july.bag,35.30267419,30,"Rejected frontier (-2.01, 15.56): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=96, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=205)."
25july.bag,35.470488766,30,"Rejected frontier (-2.11, 15.36): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=58, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=243)."
25july.bag,35.564940267,30,"Rejected frontier (-2.76, 15.91): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=78, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=223)."
25july.bag,35.667703073,30,"Rejected frontier (-2.96, 16.01): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=77, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=224)."
25july.bag,35.853393835,30,"Rejected frontier (6.89, 7.46): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=31, costmap: unknown cell in safety area=54, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=216)."
25july.bag,35.964197409,30,"Rejected frontier (7.04, 7.21): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=31, costmap: unknown cell in safety area=53, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=217)."
25july.bag,36.386252464,20,Cached 265-pose ComputePathToPose path for goal sequence 3 in frame map.
25july.bag,36.394200859,20,"Frontier (1.79, 19.61) selected with score 1.483; safe interior goal is (2.41, 17.86), 1.93 m back along its Nav2 path after rejecting 193 samples; unknown clearance=>=0.15 m, occupied clearance=>=0.15 m, costmap center cost=0."
25july.bag,36.394672608,20,"Sending NavigateToPose frontier goal (2.41, 17.86)."
25july.bag,36.39624088,20,"Nav2 accepted frontier goal (2.41, 17.86)."
25july.bag,36.397324268,20,Active goal cost=0 maximum-area-cost=0 safety=safe.
25july.bag,38.180066015,30,"Active goal unsafe check 1/2 [inflation/unknown]: cost threshold exceeded (center cost=0, maximum area cost=17)."
25july.bag,38.680252492,20,Active goal cost=0 maximum-area-cost=17 safety=cost threshold exceeded.
25july.bag,39.180392002,30,"Active goal unsafe check 2/2 [inflation/unknown]: cost threshold exceeded (center cost=0, maximum area cost=17)."
25july.bag,39.180721156,30,The active frontier goal has become unsafe; preparing one on-path correction.
25july.bag,39.189833903,30,"Selected corrected path index 223 (robot index 1): shortened 1.00 m, center cost=0, 5.57 m ahead of robot."
25july.bag,39.190315531,30,Cancellation requested for the unsafe frontier goal.
25july.bag,39.1928789,20,Nav2 accepted cancellation; waiting for the original action terminal result before sending the correction.
25july.bag,39.216756395,20,Cancellation confirmed; the original frontier goal is terminal.
25july.bag,39.21740227,20,"Corrected goal sent once at (2.83, 16.95)."
25july.bag,39.218605688,20,"Nav2 accepted corrected goal (2.83, 16.95)."
25july.bag,48.640589648,20,Nav2 reached the corrected goal.
25july.bag,48.640635236,20,Corrected goal is terminal; active path and correction flags were cleared.
25july.bag,48.64065796,20,Frontier exploration resumed from IDLE.
25july.bag,48.753627332,30,"Rejected frontier (6.74, 7.64): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.756200088,30,"Rejected frontier (8.34, 9.99): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.758305924,30,"Rejected frontier (-6.21, 12.39): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.759656456,30,"Rejected frontier (9.39, 13.04): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.760194843,30,"Rejected frontier (9.44, 12.84): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.760862699,30,"Rejected frontier (9.49, 13.19): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.762922717,30,"Rejected frontier (11.04, 15.24): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.76371865,30,"Rejected frontier (4.99, 15.19): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.76422214,30,"Rejected frontier (4.74, 15.89): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.764995399,30,"Rejected frontier (7.94, 15.59): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.765422171,30,"Rejected frontier (7.99, 15.64): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.76612743,30,"Rejected frontier (8.19, 15.59): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.76680753,30,"Rejected frontier (11.04, 15.89): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.767610406,30,"Rejected frontier (10.99, 16.59): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.768029193,30,"Rejected frontier (10.99, 16.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.768622536,30,"Rejected frontier (11.04, 16.99): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.769363754,30,"Rejected frontier (10.94, 17.14): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.770143476,30,"Rejected frontier (9.84, 17.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.770855788,30,"Rejected frontier (10.99, 17.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.771515559,30,"Rejected frontier (12.44, 19.29): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.7718847,30,"Rejected frontier (10.84, 17.74): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.772343634,30,"Rejected frontier (10.94, 18.04): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.772806445,30,"Rejected frontier (11.04, 18.14): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.77344256,30,"Rejected frontier (4.84, 18.19): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.774560123,30,"Rejected frontier (4.04, 18.29): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.775640113,30,"Rejected frontier (4.14, 19.29): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.776450104,30,"Rejected frontier (-8.16, 18.94): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.777010152,30,"Rejected frontier (-8.01, 18.99): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.777719028,30,"Rejected frontier (3.04, 19.89): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.778567021,30,"Rejected frontier (3.09, 19.99): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.779279874,30,"Rejected frontier (2.79, 20.34): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.779688802,30,"Rejected frontier (2.44, 20.29): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.780319868,30,"Rejected frontier (2.64, 20.44): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.781305596,30,"Rejected frontier (-0.21, 21.14): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.781678595,30,"Rejected frontier (-0.21, 21.19): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.782077814,30,"Rejected frontier (-0.21, 21.29): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.783448594,30,"Rejected frontier (-4.71, 21.89): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.783874715,30,"Rejected frontier (-4.76, 21.94): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.784394536,30,"Rejected frontier (-4.51, 22.74): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.784855023,30,"Rejected frontier (-4.61, 23.19): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.785446593,30,"Rejected frontier (-4.46, 22.84): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.785832877,30,"Rejected frontier (-4.81, 22.94): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,48.786359571,30,"Rejected frontier (-4.51, 23.29): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.78707008,30,"Rejected frontier (-6.76, 33.39): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.788439528,30,"Rejected frontier (-6.56, 33.74): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,48.790080769,30,"Rejected frontier (-6.46, 35.69): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.790573047,30,"Rejected frontier (-6.46, 36.44): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,48.791422774,30,"Rejected frontier (-6.16, 34.29): endpoint clearance 0.03 m is below required 0.10 m."
